source,target
526134748,37155912
257386414,232193703
146553153,52167654
93511481,196353983
422791187,171190814
94924203,688396026
430788636,480489094
569125867,256675116
11425284,336037813
2762541,329562443
326631945,183983779
381144370,402814466
257465738,353554754
282476961,132346022
172653463,168333728
355326012,16444743
166627739,121907672
208698330,84193886
3346542,438200175
406806074,2643072
124487696,474082146
169624922,344549224
270288637,205115300
181899699,730020
394675717,192598611
34381710,152213289
124487696,239657389
358528631,493202124
480978443,594039198
199891666,300773689
615031958,135622121
415644346,276695760
427076362,11371331
466878925,276118584
430788636,494474690
852669061,556699341
54854546,14513656
447582384,552807471
180398332,533976607
178786625,304215745
13588275,975263
532802039,95571086
300919599,445151441
401629439,393889090
326807134,440185477
54854546,131874641
244704883,192573495
427076362,104705057
428113258,103771545
358351602,403806063
471276575,248480309
427076362,95968644
662741463,270832648
413065387,142436862
36041325,672158519
255366094,216377631
428113258,410475365
569125867,277779497
463995635,248422094
549033684,677732376
252606151,16623695
510323427,2307335
36041325,642944254
426240389,377320463
430788636,280973266
333156814,359413985
406806074,355629121
558255592,199685984
311816782,273698865
373555697,171332234
261723359,525652006
456925212,187073609
420893527,272759334
665764935,622868616
7894249,753087803
166627739,194893616
146553153,86909440
655632263,228128499
189952272,515508581
488243736,90696069
863599971,322908598
344133220,505596218
3346542,170184384
317264818,452157488
225492573,267940412
5856094,24260110
319986306,157406987
300919599,245332334
401629439,261644944
36041325,506953438
662741463,163930833
273881727,520781275
366440124,184135161
9300105,276001055
381144370,262846750
401629439,341364246
852669061,359259804
315110195,154313362
181379424,42307541
348759551,271330986
516146289,353014021
146553153,135032224
299908306,222274813
135883377,61361909
488243736,180177459
299908306,307103779
427076362,2713683
348759551,776794198
11582761,159202167
222659660,233902457
58314538,413937178
273881727,97816804
852669061,831949545
427076362,162961451
5856094,18032287
471276575,11861463
731564795,404555809
246392839,86180477
427076362,3326657
260785266,3542783
852669061,85130605
510323427,56623902
505117799,464723338
3346542,18316462
112082607,455771590
171332234,434299294
244704883,248821841
54854546,98480870
456925212,271520344
88785305,199769824
5856094,3925160
197700598,295389104
427076362,1337857
411051696,11564356
181379424,382304622
156110357,286552209
427076362,216813289
212397580,408268722
3346542,17179055
195438755,75306838
401629439,179522181
480978443,348968693
11582761,153967589
255366094,663691001
360766380,549312674
225492573,484613118
549033684,736708133
11582761,338764
185004220,282671344
299908306,280453515
465506973,498263594
471276575,345239951
466889037,430687105
261723359,683574005
569125867,200000163
383462693,239670692
201479675,408117200
163209102,242774121
576290948,90659038
219305476,191259010
225492573,419275898
259551635,334025696
94867644,166877425
318768118,378879892
273881727,115549420
258611275,821055300
236690140,138280336
236690140,191093317
411687051,247981485
465506973,240679186
299908306,362426773
7894249,53532578
547782928,192178941
401629439,230137340
88785305,1724079
281095868,133874643
547782928,160769164
181899699,80320838
355467757,269455460
11582761,11384544
197700598,231116755
401629439,303176922
456925212,336746555
547782928,204610346
197700598,178939029
560875125,560966554
282755017,278701388
430788636,223930524
14204987,72561021
390860892,7370467
549033684,404972750
611408859,289328114
532802039,319628783
11582761,20189200
246392839,214252956
390860892,18534745
3346542,135750146
190936664,320182139
401629439,277573541
241514576,575566407
430788636,409540221
250496539,196230673
549033684,170528745
290800603,459990940
213374483,205331634
283605975,442529807
137363946,227322288
171332234,2009840
246484756,247426103
346494351,291574196
480978443,137744206
3408568,1382787
390860892,143829745
365531616,354910910
463995635,320775279
401629439,296426999
690736214,437298609
171332234,19270611
361497331,2470861
619577615,871301937
547782928,331785447
146553153,20369766
95176713,144094957
358528631,373193006
7894249,3054978
213402360,524678195
42735014,44036739
244704883,279863642
269092411,366255679
299908306,294817772
728776785,843063340
456925212,412691913
244704883,152783148
576290948,362311540
299908306,92338074
430788636,276093458
241514576,325297324
41501022,150459345
181226986,422050603
257673049,636367435
420893527,251895681
146553153,2635890
346170864,616660302
549033684,570637567
258846989,124421795
219305476,1035453249
257066830,168611545
257386414,271746493
293967302,219353052
244704883,273867822
88785305,200653110
498156621,367814607
9300105,7987760
549033684,545968987
213374483,561396668
505117799,255106143
5856094,5521043
344924333,317563962
6273964,100197010
2884051,3086533
381144370,373892957
13588275,9285419
258846989,289308805
399529631,408421845
852669061,564174669
420893527,146408888
13588275,31981414
240352641,69684893
662741463,126464645
250496539,309747161
456925212,169657080
456494191,529546289
14204987,4469116
294580850,227916737
146553153,121422419
183406465,850414208
242149525,341115837
662741463,253851801
465506973,231284350
1841900,528069910
137037837,332835731
36041325,496190615
244704883,403225253
320182139,54301399
430788636,274817955
390860892,61233527
275013962,206122526
183406465,282257429
401629439,237916134
348759551,10933262
357795422,1593956
13588275,127229
488243736,39577684
7894249,362479645
11582761,243442726
335892490,115066430
596640363,535202906
422791187,173541686
471276575,559326188
250496539,320760511
222036485,185367897
420893527,318585559
549033684,178042756
456494191,265346671
197700598,488243736
611408859,592185104
244704883,61708184
257332093,274575697
124487696,583841791
342659670,447144335
560875125,656637084
334376173,240098981
181899699,8825811
146553153,54612433
419054284,596891803
427076362,97277626
255366094,207692522
299212322,8604165
852669061,625374262
390860892,136849592
471276575,303821104
58314538,43819704
375483829,515413991
662741463,361538912
281095868,4589374
261723359,208867653
480978443,190605295
481296807,20306441
252606151,324539557
273881727,514155892
549033684,508271333
244704883,90555733
7894249,16281828
433848592,278944656
5856094,3453291
420893527,71337017
299908306,210165561
88785305,564446520
498156621,386592496
343048272,551636309
401629439,269830186
244704883,79440100
420893527,281351211
267407970,378015876
381144370,235131241
323705571,263180535
419054284,344813895
244704883,67054307
456925212,355329677
271837575,350871069
208698330,198384101
480719713,15013911
378015876,151057990
124487696,344146993
257004484,637777780
257465738,315986096
428113258,352734094
569125867,351019701
326807134,219917891
611408859,479329348
320182139,396942856
333156814,263080015
390857534,214312931
611408859,478159161
119447546,227085137
334025696,667236
510323427,211471185
11272979,344518118
180177459,54791769
456494191,198969334
71303901,23809568
276038447,262166814
258611275,340121125
319628783,355501952
171332234,248467019
257465738,316411979
300287042,231568208
6273964,467434161
9300105,156748536
255458851,494420735
390860892,174824674
549033684,268286438
549033684,730936826
576290948,222416523
569125867,102816760
171332234,159540882
420893527,347663501
172710559,386937989
181899699,100026925
238384014,326807134
463995635,166518851
466889037,1022592
25891559,410778742
3346542,142795858
401629439,246249108
25891559,178085118
300287042,158032890
323705571,294291839
549033684,504094860
163209102,468455675
171332234,161098456
255366094,277506997
3346542,61942182
241514576,1385997
300287042,298083454
390333183,6473732
171332234,240840389
241514576,565716454
259551635,201967217
456494191,165700477
662741463,234618608
5856094,8977779
547782928,241016608
427076362,212842081
323705571,484776514
124487696,384301722
547782928,221144964
415644346,328470746
415644346,214701397
430788636,475892593
348759551,860509437
183406465,281458227
93511481,155563601
252182879,298913939
824597061,745334135
430788636,441197842
248652763,280208415
246392839,292711173
428113258,217953734
428113258,253860901
480978443,157902190
427076362,124812249
655632263,331364881
257004484,244948283
352846445,201877436
13588275,16224392
453895363,379750279
390860892,41768681
213374483,58262491
453187528,516382319
852669061,173923428
241514576,20620426
146553153,19656445
285058343,233069629
466878925,552805530
181899699,137492739
335892490,258853678
6273964,25083073
257465738,159577295
471276575,95087032
241514576,730716969
290659920,243175019
690736214,710441328
549033684,443420563
244704883,288867147
852669061,558776494
294580850,206466824
69181460,154664890
348759551,969454
163732075,198229247
852669061,589609460
3346542,178211745
171332234,152083168
5856094,5378117
348609170,217511168
428113258,241972267
342659670,511999187
268713514,2185671
419054284,398887400
171332234,245384464
275013962,121662585
456925212,393129240
461547882,125818358
9030558,31628297
183406465,376495112
608445872,392717919
13588275,12227894
456925212,403713324
208698330,43091849
415644346,397597938
260771135,158400482
547782928,96267821
456494191,304604908
14204987,34823797
5856094,20250219
611408859,192707430
181899699,88481839
257004484,4734768
418495890,352241318
466878925,713286374
346170864,11084020
195438755,18256956
343048272,126596060
420893527,3060144
466889037,176270222
9030558,671774392
619577615,795774412
340121125,549945399
80671383,15959011
88785305,490202524
569125867,295676735
213402360,320016516
461547882,559036010
273881727,507854646
199891666,513488532
428113258,51199268
34381710,84702090
427076362,83865084
318768118,465506973
390860892,46438743
13588275,33257966
219305476,329467758
199891666,145364688
257004484,228521803
88785305,578974700
498940778,434622641
317264818,166529864
465568270,471508125
1841900,9418133
257465738,320249336
420893527,213823098
180398332,107355592
265134445,344015601
191601364,140025919
222659660,388183964
391504204,456257951
1841900,14882754
412877525,132168284
228128499,241764413
428113258,245049642
455209110,140539086
662741463,275783870
401629439,177662540
5856094,8423412
35487274,102771502
428113258,86107847
195438755,310035386
201479675,212140069
456925212,252281434
124487696,219305476
390860892,7943684
299197852,258846989
357795422,534043840
569125867,355908747
662741463,244396724
281095868,349762215
569125867,237326247
205420949,115312386
419054284,297280380
455209110,620994976
273881727,437427710
11582761,646716577
480719713,484726576
5856094,47786802
171332234,141076047
225492573,285751232
353361625,226064365
401629439,249535318
267609629,303740023
549945399,150435473
569125867,294739974
269092411,516769145
424935755,340921033
166627739,156903344
181899699,3764418
181379424,179561703
348759551,139761803
5856094,3743014
755228330,864681821
348609170,566601042
281095868,14895819
456494191,327045009
619577615,791346688
547782928,151584749
418495890,394623989
430788636,464909526
180177459,109834628
283605975,270544122
443977902,252642547
250304008,249158997
240098981,167599765
112082607,160266413
25891559,131969658
261018442,198124055
348609170,707863672
246422438,194794145
300919599,379730788
13588275,11282757
344133220,289995124
257465738,351257634
166627739,301870415
348759551,253883076
167510812,39010247
197700598,377425051
94867644,231838992
294291839,307804492
281095868,2033188
282107618,299197852
250496539,174073505
333156814,10778456
380633195,231574401
35487274,19710555
156110357,739094603
181379424,215085939
665764935,357582171
163209102,525622770
419054284,523250445
281095868,817169083
415644346,135941113
215482736,364980802
11582761,223301632
456494191,345076821
7894249,13780703
5856094,27506913
257066830,216597982
282677928,246422438
5856094,14869519
549033684,226940290
240352641,718707969
181899699,71321204
146553153,68817899
282476961,228312317
268713514,396748960
471276575,437199063
293967302,186192333
7894249,90179568
178786625,320130412
662741463,331364881
619577615,639820891
258611275,168519281
166627739,636419090
325150648,321243711
94867644,523507300
191228642,468633570
5856094,31492002
194971345,361168256
456494191,527753118
39558506,25957076
456494191,554311248
11582761,207424876
390860892,165291905
145015907,136142049
355467757,32740186
299908306,203864128
180177459,550448330
516146289,273598673
281095868,152848884
1841900,235644255
213374483,171324678
611408859,18768782
180398332,556649036
480167492,16560778
381144370,330835437
569125867,237212555
257465738,323185932
381144370,323046657
427076362,31719601
428113258,335877624
434775153,402617313
181226986,417808709
39577684,28062905
146553153,5950773
427076362,6402934
11582761,710290047
414176127,350844923
662741463,236507434
195438755,134641797
81789098,793042
465306040,431127877
419054284,531991664
453187528,358513047
390860892,9387566
246422438,394058535
42735014,207128968
21233695,3417169
299212322,102990979
273881727,147084786
258846989,520713533
166627739,94940362
420893527,298123361
7894249,113012049
335892490,106055574
13588275,8380177
185004220,181226986
244704883,249438523
547782928,292159559
246392839,381172930
247910399,533417617
692322648,560031848
225492573,355111850
257066830,373890792
427076362,30604825
344133220,266859877
156590923,543646507
569125867,152336017
299908306,34526413
5856094,1002234
456494191,237650573
710148599,633891
321776183,419304786
430788636,267148885
7894249,225415021
195438755,181904089
300919599,401691018
146553153,24224387
2762541,40561980
3346542,140101926
80671383,10280188
180177459,32600748
259551635,280655477
401629439,419518973
852669061,283263256
348759551,204038771
390860892,153262142
195438755,286024855
244704883,270442581
137363946,133256692
11582761,183354128
329467758,198115357
269092411,219305476
181379424,438613697
335892490,415632390
549033684,298063771
195438755,139446572
214654198,617187399
3346542,15832951
411051696,226283677
273881727,11803884
420893527,260337866
275013962,66086356
390860892,7909107
166627739,338135385
665764935,539829015
325845130,153238292
547782928,228744669
420893527,273949257
420893527,64522023
4408195,290503751
380633195,310926077
456925212,383825091
824597061,155288191
537395568,299632082
549033684,554627310
236690140,390037815
316470083,381847442
549033684,457183581
7894249,53588664
690736214,54590052
427076362,4067716
430788636,303943981
662741463,98390422
36041325,415483736
852669061,646252845
420893527,161460217
240352641,93511481
260771135,85461199
316470083,238264386
269092411,186055867
41501022,2991125
346494351,99682290
420893527,255993177
241514576,7130005
4194976,3241616
13588275,1212560
569125867,325877455
619577615,780474093
270288637,466529364
420893527,161006010
3346542,5798404
178786625,399843461
852669061,144143200
13588275,30546396
427076362,123708321
213402360,598337142
244704883,55610593
135883377,182082665
863599971,30107477
208698330,24291118
358528631,483671640
6273964,19194691
13588275,7367147
146553153,91898061
252606151,95364495
434775153,465704496
258611275,244409041
428113258,325944823
257066830,141425251
662741463,321284535
428113258,301521078
401629439,231322807
662741463,370187086
80671383,1017032
180398332,7799735
471276575,482385227
95176713,578985973
219057303,381342727
25891559,165006138
360766380,461746636
294580850,238020202
401629439,392824520
402236678,14711672
453187528,451465965
358528631,395622560
13588275,14669640
453895363,99416937
42589261,366440124
180398332,233597851
1756709,22589881
281095868,532589066
406806074,54179428
852669061,635615473
281095868,806902696
11582761,103827446
92013142,80253873
662741463,73897174
456494191,256961084
547782928,284657656
379290263,133765322
456925212,195258103
430788636,422895693
257465738,178568288
728776785,593110693
11582761,423474972
283605975,512512100
241514576,407558321
335892490,570937100
428113258,184909203
1756709,64361888
300287042,164697607
614288838,472538729
181899699,56374069
358528631,230091919
420893527,178454945
290659920,85425481
596640363,597648930
323705571,321776183
245514279,35741503
569125867,328622504
199891666,70546727
258846989,787290574
401629439,252404557
9030558,559976367
471276575,293395039
259551635,283054108
611408859,643163921
166627739,137428162
424935755,141842473
413065387,671421049
166627739,166426639
852669061,568492759
25891559,642948445
427076362,179624341
852669061,279720428
273881727,274633905
558255592,799275472
852669061,271925232
258611275,333427475
506446286,243534621
505117799,327164027
163732075,235477289
249838483,164198674
257004484,184859685
257066830,599825207
36041325,598304008
294580850,195480000
7894249,606444961
173860653,458332921
178786625,330974822
615031958,312090144
381144370,360000333
244704883,296298449
13588275,10828526
257066830,465874869
427076362,36692755
335892490,220493844
246392839,357308334
381144370,299024717
181899699,38489265
155805141,219305476
281095868,245975174
549033684,748158003
237403943,423795704
181226986,535938938
333156814,5469195
212397580,621998717
471276575,374456477
424935755,155673758
576290948,634345688
257004484,274621723
456925212,341335307
428113258,114518080
13588275,960772
549033684,446445349
257386414,12949084
299908306,355394007
11582761,55939511
248652763,218131717
662741463,147409324
42735014,231777576
299212322,8096272
427076362,29230235
93511481,255601240
384565609,430788636
456925212,333575924
401629439,208671537
259551635,137051026
241514576,226283677
348759551,292525119
11582761,137506134
5856094,46080049
158753348,576287041
471276575,227623910
244704883,203501078
366440124,283214457
281095868,811976360
731564795,590449488
390860892,10305778
3346542,183622517
662741463,161007883
728776785,664746825
296485275,270950952
256262373,550781569
390860892,165717764
145015907,55701050
181899699,12412779
293967302,358117379
204210906,9813385
604766657,50873077
456925212,359979743
94924203,385461271
154746387,368788144
852669061,532710319
181899699,189347190
299908306,229752239
294081880,529401627
9030558,550500806
246422438,310857695
569125867,319175990
166627739,126424424
255366094,751476649
155805141,279367312
255458851,355928770
11582761,262621159
465506973,437923184
655632263,263802354
852669061,560522744
9300105,556109623
506446286,388219784
261018442,132018266
430788636,266294435
248652763,171964416
135883377,69181460
326107639,10497844
112082607,283042463
427076362,6281029
315110195,377656640
342659670,150685995
34381710,15583949
430788636,448580312
299908306,6553237
466646163,460140331
299908306,312234765
428113258,379896797
250496539,171593401
471276575,386373621
430788636,365953274
249838483,248598187
11582761,508910309
7894249,2489527
390860892,20513697
863599971,530974562
49807699,7012398
381144370,332364663
408717937,234696791
547782928,249434552
255458851,23228839
419054284,165593236
390860892,123112702
146553153,2634418
281095868,553380532
863599971,8361051
430788636,451130781
335892490,454250729
156590923,104804906
547782928,215700616
480719713,462650133
480978443,439144083
390860892,44402860
456925212,336698561
381144370,401900100
5856094,17795942
390860892,10662158
11582761,275628
343048272,383051762
244704883,206040138
299908306,217025744
500581964,476067439
430788636,467156855
427076362,154072451
112082607,559658694
39577684,499535213
244704883,237073027
244704883,154416942
346494351,343706961
426240389,729896258
182393059,146931014
7894249,246422438
401629439,157505044
329467758,1841900
222659660,196328058
549033684,553482763
7894249,94402165
547782928,239950802
549033684,326282457
516146289,97582287
249838483,432506498
255328427,406129437
166627739,239005761
252606151,85253492
282343851,391444561
569125867,308632525
662741463,246616079
195202746,845594593
300287042,306167462
265134445,266980383
244704883,249897885
549033684,673081139
300919599,76374281
560875125,384284768
456925212,336615526
171332234,153534328
347865855,491121542
5856094,3173481
558255592,281662739
36041325,431873842
3346542,678567
401629439,191707442
415644346,100569390
532802039,607035388
285058343,295087810
319628783,261510828
145015907,8600021
430788636,393119035
246392839,260948187
384010484,242065637
357795422,408396518
5856094,10479007
257465738,317824106
244704883,173976931
219057303,351112212
453895363,173838737
299908306,251992767
619577615,517163640
333156814,264018687
228128499,246276920
5856094,6932983
619577615,750782616
252606151,308424870
352846445,370802238
401629439,180060260
183501238,104025119
261018442,307507348
257004484,165921045
246392839,292755150
344924333,180863533
401671432,590992111
181226986,273374049
257004484,286921611
366255679,161550148
39538382,488243736
326807134,281610325
94867644,56344169
41501022,143271008
11272266,8092835
381144370,402837024
428113258,345052891
401342751,88785305
146553153,51974424
240352641,228962348
42735014,111567812
241172942,310326064
183406465,599025494
214654198,119447546
516146289,194225041
145015907,44069896
146553153,5818882
390860892,60256798
316470083,206929967
358528631,206615433
257332093,300385368
319628783,270210168
863599971,16758535
257004484,233967501
3346542,439190314
619577615,656476666
375483829,169959356
619577615,407231835
547782928,220206918
7894249,27264659
276038447,68334916
428113258,344273474
370471537,145098063
569125867,58919045
137363946,282107618
516146289,301782782
25891559,20092144
244704883,262070013
172653463,197507114
466878925,255093245
135791265,163177124
95176713,277857595
173860653,341493662
208698330,10829744
430788636,465312380
171332234,53210650
3346542,553366648
230296613,450323549
348759551,31579631
181899699,27260103
299908306,60421103
863599971,65555420
240352641,520128154
5856094,2450548
5856094,15465180
662741463,203728759
384010484,407608923
180177459,236199817
34381710,284037358
155805141,166137514
7894249,589864683
461547882,746997628
526134748,246933037
456925212,383322028
505117799,192707430
275013962,481533408
427076362,4154296
333055487,327717476
353361625,144627787
166627739,63357888
480978443,855726233
453187528,488113142
863599971,81923269
335892490,302998277
244704883,75142934
172653463,131570802
166627739,16944329
2884051,1970098
294580850,167526422
428113258,393106172
344133220,531925655
11582761,4048125
6273964,10641075
248652763,165921187
222659660,358803581
294580850,324192353
335892490,443039042
381144370,380633195
135883377,399052
1756709,733407186
237403943,187004535
516146289,203305352
222659660,269177679
390523841,236328851
294291839,241335883
7894249,1259449
252606151,90476474
248652763,245031248
1841900,86631293
430788636,437517593
36041325,299802718
547782928,155912288
199891666,76328508
258611275,450186334
23810143,822674780
390860892,32656241
505117799,230556175
13588275,10429356
402236678,387074328
320182139,1948455
240352641,217084936
271311728,408421845
166627739,401833208
5856094,353049
390860892,13655238
381144370,158082280
390860892,30873780
244704883,400055508
456925212,274873138
257465738,217404911
390860892,14032476
323705571,360883305
222659660,322139628
7894249,146845560
119447546,470382744
260785266,191941295
428113258,394538482
3346542,56093858
662741463,306022875
516146289,657091030
366440124,200123389
443977902,583562115
257465738,351197905
471276575,59104434
137363946,316898399
178786625,249838514
13588275,17503229
4456857,5886364
7894249,180419119
549033684,449483154
241514576,438290753
3346542,22098872
420893527,22462204
552761297,517716582
268459147,224206624
428113258,184631377
420893527,308816819
178786625,7863746
244704883,61617424
430788636,448360767
662741463,357111839
281095868,472168142
299908306,197878432
381144370,313356520
300919599,122319004
5856094,3523258
191601364,272171653
424935755,201631476
9300105,40211271
210930165,114941095
1756709,399164286
549033684,597216482
171332234,67969060
390860892,68565181
332923459,268732642
181899699,51938295
381144370,331871586
166627739,203907034
183406465,342189309
5856094,2482441
456925212,217577372
14204987,82197049
852669061,657664243
3346542,316823534
406806074,54267431
228128499,420469291
290659920,495708158
245514279,21808447
456494191,108855486
252606151,242731246
430788636,306074235
415644346,189137163
39538382,12103114
299212322,199078805
335892490,376279124
5856094,16409943
456925212,283125037
402236678,142493493
195438755,12569359
420893527,212238388
299908306,198450250
159004480,271756972
183406465,169708099
3346542,183328126
80671383,381761307
241514576,11407476
427076362,67290474
6273964,153505654
273881727,20247842
480719713,166844174
225492573,167647131
257004484,7652254
205420949,50637273
94867644,331114665
42735014,68567150
690736214,436847712
321776183,299037790
246422438,177405565
334025696,544758374
181899699,17805563
662741463,343077061
300287042,856161798
5856094,336647
145015907,214216774
240352641,159487664
261723359,348235504
36041325,216276505
9030558,333129197
135883377,181908358
299908306,22677650
166627739,168040136
171332234,345379313
7894249,350247390
265134445,619995105
180398332,534462447
228875108,374714193
11582761,139495446
456925212,314513606
471276575,204854118
5856094,13661324
420893527,238742880
611408859,231113689
619577615,515813104
217842081,154157180
488243736,348759551
25891559,142516457
244704883,8178450
124487696,368175439
290659920,283900444
360766380,118468639
321389011,3459191
5856094,51477289
428343887,498021623
268713514,669947952
335892490,151530737
401629439,319975387
42735014,7537546
430788636,384957099
146553153,20925646
456494191,334642543
517996939,170501898
42589261,504523771
241514576,197888887
456854436,310970871
401629439,295206834
498156621,124408879
852669061,413998961
366440124,357753681
146553153,1395777
348609170,53941654
430788636,464915170
456925212,287795099
195438755,47688733
401629439,322483977
195438755,21133986
173860653,405728214
5856094,27147451
569125867,271995285
13588275,130539
290007128,573752309
430788636,339482074
241514576,472841155
171332234,242671959
7894249,361338432
171332234,321785053
275013962,369752135
146553153,16499882
447582384,216493176
662741463,340377087
210780562,294565134
348759551,166184098
662741463,224505783
261723359,324644977
182393059,206071580
137363946,44017242
456925212,101099673
201479675,34090833
201479675,596271040
181899699,53211651
402236678,222988992
146553153,31694161
257332093,413146306
181899699,15560519
80671383,147796636
547782928,236697347
5856094,1025353
26477119,58391344
662741463,197413071
378015876,225492573
547782928,10951259
549033684,469111199
4408195,31406446
240352641,153915767
146553153,84811
319986306,868134955
360766380,224383088
355467757,247553227
181226986,35346573
505117799,325484524
655632263,505543298
244704883,165674566
433848592,240355267
159004480,243054821
542900656,500581964
169624922,157561294
94867644,465303235
576290948,484771780
41501022,2774402
549033684,355951441
80671383,21470968
246422438,205110714
281095868,575084144
419054284,30344203
282343851,182423401
5856094,5632865
375483829,506197634
390860892,99318308
207634257,168919484
255366094,145995510
319628783,293848779
420893527,237661957
205420949,69338543
465506973,320989644
647849421,696055581
852669061,205518100
181899699,1502387
401629439,288977051
42589261,486801117
183406465,748014166
13588275,457872
275732451,324058327
36041325,250403707
257465738,298303475
230230302,710169127
5856094,9363320
420893527,70012796
516146289,535106644
257332093,508808647
549033684,553451195
13588275,31568103
258611275,307234776
257465738,165813421
39558506,574164820
171332234,152806028
401629439,391066788
13588275,825661
257465738,320960974
319628783,328695881
655632263,200965487
611408859,533135851
42589261,204489685
257465738,352957711
182393059,344924333
558255592,472295471
311816782,445837316
662741463,100212567
321776183,787753418
173860653,252585139
225492573,266781000
401629439,272278299
299908306,288690012
195438755,817712399
549033684,304671093
427076362,45501469
195438755,14124786
299908306,354517975
171332234,226332970
146553153,42128740
547782928,139304036
5856094,12871921
283605975,427231375
282476961,510663969
39538382,192053586
569125867,5805607
171332234,202870040
25891559,535809586
381144370,371333852
220463923,145073337
401629439,263323065
852669061,496439071
5856094,3610025
112082607,34758049
402236678,67786191
171332234,41091412
415644346,150398505
611408859,277747305
569125867,163077746
181899699,5162989
549033684,567608390
41501022,626654394
222474080,172448404
505117799,462364692
241514576,20532862
79429964,4670332
257673049,333156814
13588275,33104119
426240389,157405451
558255592,222094281
471276575,722942778
181899699,75243157
257066830,166807616
244704883,423046032
156590923,324286960
275013962,295923150
456925212,335937294
1756709,276723010
169624922,295031805
558255592,536009720
468713706,368926993
549033684,472673251
455209110,225755553
505117799,456752526
146553153,103279688
498156621,197700598
273881727,526212832
39538382,51385405
257465738,316845978
420893527,196579729
419054284,341476633
428113258,314691932
547782928,331198040
244704883,388428973
252606151,207520437
381144370,265673500
426240389,483471997
1841900,4257978
402236678,22456751
662741463,238817102
273881727,408307466
3346542,174239765
222659660,135226430
241514576,9882308
662741463,284753823
390860892,67602032
333156814,4408195
662741463,298055519
293967302,685226490
146553153,145087158
146553153,18303177
146553153,138720166
207634257,397734921
290007128,526717913
257332093,450198882
299908306,226971865
401629439,244629797
456925212,324977395
381144370,374736787
647849421,705488539
358528631,378470439
217841719,139013439
547782928,176254516
36041325,191259010
112082607,42690454
424935755,95468598
246422438,299992028
195438755,7050726
282343851,37679770
282755017,430213369
335892490,163732075
178786625,409401821
323705571,371763341
456925212,209744729
390860892,63498795
261018442,241234229
182393059,612609384
461547882,513124880
690736214,54061837
401629439,240565056
258611275,237616117
852669061,510478118
335020490,175553058
427076362,187053659
455209110,94282448
186647023,1488191
257332093,211051848
257465738,172287315
346170864,311159725
456925212,360717769
124487696,581616085
569125867,398949418
246392839,82554167
430788636,385221158
11425284,123496033
427076362,207351186
299908306,157763411
299908306,340642314
41501022,32386739
42735014,370606413
401671432,20175416
415644346,210109840
159004480,198725205
180398332,250074700
39538382,238508837
181226986,339901379
390860892,167200817
240443780,84783927
242047333,306294444
430788636,424490991
420893527,286555945
526134748,572745811
549033684,464938272
326107639,59477152
456925212,200873603
348389525,314367405
42589261,380292918
54854546,18852531
576290948,146824602
401629439,290490249
428113258,382971814
348759551,222849041
299908306,178093368
300287042,274075533
575144481,238117316
190936664,172874060
146553153,2369400
318768118,376603744
346494351,248944096
569125867,295303530
210930165,506663444
549033684,419211646
560875125,334084758
569125867,229833907
401629439,139956624
471276575,272420329
145015907,136646088
271476229,324143285
172710559,282476961
80671383,73850926
357795422,298094216
39577684,187537436
480719713,491116126
390860892,159799774
326807134,282268886
146553153,124108577
569125867,356021829
189952272,112082607
863599971,33593748
401629439,278520890
252182879,227199668
384010484,176813550
237403943,501453808
260771135,412344699
321776183,168893265
427076362,97458227
271311728,264991652
505117799,405777230
576290948,65623458
456925212,48103310
390860892,138174716
7894249,85471660
95176713,246096569
852669061,842190683
6291976,40734824
257332093,497823970
456925212,424428985
549033684,695466854
25891559,530694392
269092411,368679177
549033684,535864140
615031958,476138171
210930165,164089343
427076362,2419732
42589261,360612821
181899699,38015038
344924333,137069361
471276575,441034761
145015907,39135539
569125867,338111011
207634257,268868046
428113258,280339119
195438755,18481933
420893527,309521179
242047333,254095860
11425284,13716579
516146289,687513230
662741463,327988960
248652763,227322288
273881727,446720003
282343851,247699843
662741463,330355348
124487696,402192145
420893527,264358532
124487696,269679460
547782928,301784365
569125867,342115348
508522179,185111075
471276575,485172806
662741463,160523507
506446286,550793272
255366094,391426827
56623888,4690763
420893527,353117526
569125867,85033442
569125867,75071781
146553153,6052983
456925212,283689878
94867644,845169217
244704883,62167473
428113258,344207329
852669061,262080760
384409125,468849187
390860892,67805874
428113258,89836619
344133220,771499597
195438755,161979271
195438755,98330955
401671432,317123027
569125867,238675799
420893527,167295774
208698330,38769181
455209110,580395929
259551635,278255513
199891666,168949962
270288637,326866301
3346542,40890105
11582761,244608896
268713514,230321941
428473928,5498266
94924203,556144106
428113258,364547085
25891559,368910771
360766380,507844198
11425284,137722894
343048272,6079911
430788636,459888703
257465738,319994442
342659670,164702549
240352641,266610235
320182139,219181359
348759551,142933012
258611275,221542634
348759551,520712555
294291839,445441723
480978443,408987129
294291839,543562586
282343851,619829447
11582761,8159876
383462693,434506724
281095868,239325875
427076362,133548215
257332093,236914132
466878925,624573805
456925212,380196846
181899699,75539296
13588275,6584461
258846989,313427027
257386414,378627539
285058343,156086740
426240389,338204656
173860653,477948622
7894249,422707290
852669061,525482786
3346542,24149474
427076362,198138098
406806074,445060858
456925212,204023677
281095868,17883670
135883377,101100806
461111565,239046997
14204987,243772323
463995635,204564412
281095868,540565424
647849421,82176608
456925212,332939010
506446286,400560966
662741463,279788297
181899699,56009777
35487274,41044906
430788636,440459507
434667617,742501520
257465738,292718372
384409125,465539972
